Date,ret,vol,state,prob_S1,prob_S2,prob_S3,prob_S4,prob_S5,date_num
2017-07-07,0.010107491098602317,0.009926128029120351,2,0.30285463567725796,9.426601006156926e-09,0.6971189976180853,2.635727799094991e-05,7.945212983886903e-15,622
2017-07-10,0.006084833281054802,0.010038514194334576,2,0.3388670953225601,1.2350056896268355e-08,0.6611036867877312,2.9205539828397725e-05,1.0566327256483772e-14,623
2017-07-11,0.003234867201760583,0.010078082076885347,2,0.4836239753833139,2.362101894984805e-08,0.5163462003885896,2.98006069411687e-05,5.496234789501405e-16,624
2017-07-12,0.0014420865996389587,0.008748882461873202,0,0.9127202296903513,2.106469233281985e-09,0.0872782876490544,1.4805542158343549e-06,4.467673350322853e-16,625
2017-07-13,0.013832621626182373,0.008638803390545076,0,0.9805318809372494,9.370505480497808e-10,0.019467784377432407,3.3374841520480325e-07,2.3158629275253834e-19,626
2017-07-14,0.0085575338376076,0.006729650423637264,0,0.9999494494235222,6.095725415406036e-12,5.0550247500559695e-05,3.229058320336503e-10,1.1764309521980204e-20,627
2017-07-17,0.0034833575604573674,0.006714946415006318,0,0.9999922207159851,2.5321078336717893e-12,7.779239600418915e-06,4.2044486682119864e-11,7.411225769029219e-24,628
2017-07-18,0.0034709378326560625,0.006202527090305058,0,0.9999977981780515,1.2211633783000283e-12,2.2018094250818327e-06,1.1436296893376679e-11,9.988831085159563e-25,629
2017-07-19,0.006243592414580057,0.006224839210491526,0,0.9999973216035358,1.4375882767376645e-12,2.6783818662252868e-06,1.3179606745854046e-11,6.373053458356735e-26,630
2017-07-20,-0.0045127400104063575,0.005055336698629656,0,0.9999998887933605,4.3329961444570925e-13,1.1120513178658466e-07,9.88798622877426e-13,1.4070255533361567e-25,631
2017-07-21,-0.0004656872905073328,0.005019163339254976,0,0.9999999021770284,3.3481652873020126e-13,9.782187441896251e-08,7.213003717928185e-13,1.344184647127218e-25,632
2017-07-24,0.012038589034967018,0.005595858279687154,0,0.9999990247079249,1.296898848451336e-12,9.75286074612993e-07,4.750412182428268e-12,1.0613660288045553e-25,633
2017-07-25,0.004264643987055283,0.0055746706678778905,0,0.9999995267040714,5.929586838175977e-13,4.73292661338046e-07,2.5510495565490267e-12,2.926105468867264e-23,634
2017-07-26,0.004703179120885359,0.0054480516534884975,0,0.9999985035753808,7.392389712077794e-13,1.4964177370022945e-06,6.188403519531743e-12,7.06329750235726e-21,635
2017-07-27,-0.01907857760730458,0.008635948621345547,0,0.9828769279272993,3.1974810574992342e-09,0.017122621365956724,4.47509345736951e-07,1.044623347034161e-19,636
2017-07-28,-0.007065307985923752,0.008704665842014422,0,0.9711406481319874,6.312395830942087e-10,0.028858956476350284,3.9476060147922994e-07,6.630315035073928e-15,637
2017-07-31,-0.005163672406355513,0.008783339619090514,0,0.8972056484539995,2.209262167400463e-09,0.10279278561503494,1.563721388912699e-06,3.3353753355101825e-13,638
2017-08-01,0.00883584692609185,0.009210146820802647,0,0.5382149851511824,1.6944633115192717e-06,0.4610282056764104,0.0007551146422979597,6.668421433998679e-11,639
2017-08-02,0.04616860087336594,0.017314720581486885,3,2.8886583025045023e-16,0.07830831476643468,3.347039311326946e-07,0.9216913389150168,1.1614498509969527e-08,640
2017-08-03,-0.010041177979749794,0.017699727903042257,3,1.8344549760910725e-16,0.027288107866982537,9.539112802111048e-08,0.9727010231212208,1.0773620733911307e-05,641
2017-08-04,0.00525700104871385,0.017652599682290087,3,7.39028437129553e-16,0.017434181988117792,8.114376374675652e-08,0.9825601317916917,5.605076527753327e-06,642
2017-08-07,0.0153556939074182,0.01785066038624221,3,2.0011160432834866e-16,0.0287800646784368,2.391993740704291e-08,0.9712108773731684,9.03402826875961e-06,643
2017-08-08,0.007965204754106558,0.017887621139458205,3,9.252020874141271e-16,0.07442288156763435,4.7783638307511146e-08,0.9255562219011231,2.0848747530016055e-05,644
2017-08-09,0.006103158039670653,0.017893181373207355,3,3.336708984177166e-15,0.25287374200351576,1.0635387856063407e-07,0.7470550668446655,7.108479782533326e-05,645
2017-08-10,-0.03237027210122445,0.020210460574820666,1,3.9223326271077576e-25,0.9489090649264791,7.886879907032035e-13,0.05079309498805014,0.00029784008451390765,646
2017-08-11,0.013810992329728489,0.02007509537310028,1,5.019723384353009e-22,0.9656524011864601,2.632156116196429e-13,0.034228667496310566,0.00011893131683462507,647
2017-08-14,0.014937630094571386,0.01988391207720678,1,1.778417553987823e-21,0.9403535967710777,8.233397015389296e-13,0.059511160536780496,0.00013524269147111904,648
2017-08-15,0.010887949605606462,0.01990863160211192,1,8.606483472269028e-21,0.790362860025451,3.948315375166662e-12,0.20943026858252997,0.00020687138819216547,649
2017-08-16,-0.004030301858761742,0.014846424247722952,3,4.599279249215866e-10,0.012199956685433258,0.0004486060982773489,0.9873145238016294,3.691295473150084e-05,650
2017-08-17,-0.019385220275198733,0.015993303772577686,3,3.659947434902083e-14,0.0008361154924120801,1.343326204186818e-05,0.9991479437517229,2.5074938721742405e-06,651
2017-08-18,-0.0022834225996426483,0.015992747064834237,3,6.836383419046197e-13,0.00013903615366938813,1.634764210847375e-05,0.9998443229536893,2.9324980215128456e-07,652
2017-08-21,-0.0018425616896315944,0.015194070294377724,3,2.0408003578234165e-11,6.269515806261592e-05,0.00013791239235657517,0.9997991707359113,2.2169343666547235e-07,653
2017-08-22,0.016215043608689417,0.015918738815915524,3,5.91705858949321e-13,0.0001333079946207655,1.2352072433150083e-05,0.9998540248013833,3.151308494098109e-07,654
2017-08-23,0.0012509982904367334,0.01579240643972401,3,2.96108523296387e-10,0.0001347204523863741,0.003004233055370281,0.9968610405369163,5.659081837146072e-09,655
2017-08-24,-0.004447709350995144,0.011324846709116114,2,0.0003545260800620803,7.157196725082873e-07,0.9738418306523566,0.025802926887033874,6.61006952463027e-10,656
2017-08-25,0.0036978094933100003,0.01063415510675219,2,0.00632918085581011,2.3439794204965503e-08,0.9933426119391288,0.00032818375622254895,9.247879979297134e-12,657
2017-08-28,0.010020622677438418,0.010040921368266096,2,0.05449651187423232,1.5549115182067756e-08,0.9454588403523784,4.46322242898272e-05,1.4882000038259642e-13,658
2017-08-29,0.00887845417268096,0.00983931481383265,2,0.21709610954126024,1.9505496385959768e-08,0.7828726278830261,3.124307026750682e-05,1.026760523977736e-14,659
2017-08-30,0.002697265619911793,0.009700811233535262,2,0.559938518211349,1.7660716597569794e-08,0.4400434572627896,1.8006865334361695e-05,9.718466973966939e-19,660
2017-08-31,0.003971204957055274,0.006352970375636051,0,0.99972457553657,2.5730939128474152e-11,0.00027542254686163605,1.8906757819855475e-09,1.6735769403669335e-19,661
2017-09-01,0.0003049707261708612,0.006125517427893713,0,0.9999981583690574,1.1022125117446068e-12,1.8416194036613816e-06,1.0544127317838125e-11,4.457556274309521e-20,662
2017-09-05,-0.01208121881451607,0.007840156919354498,0,0.9997800455562934,7.152519669007495e-11,0.00021995127131234167,3.1009927261661465e-09,5.632522286896597e-24,663
2017-09-06,-0.0010493895678838072,0.006385041505501952,0,0.9999964998930727,1.6228722438668498e-12,3.5000845200731654e-06,2.0869951534030433e-11,1.9923420134137915e-20,664
2017-09-07,-0.00402297494785131,0.006605766006144783,0,0.9997320955067811,1.6913663043016924e-11,0.0002679032166969646,1.259573221125039e-09,1.8527244396678892e-19,665
2017-09-08,-0.016443262353346366,0.00848563050874888,0,0.764683420132241,1.2456167504217946e-08,0.23531240231087364,4.165100854499379e-06,3.642327725204249e-17,666
2017-09-11,0.017930911977631858,0.010258335275505582,2,0.11616030585242898,5.5058531065583316e-08,0.8837885685215235,5.1070567718892456e-05,4.050524199357892e-15,667
2017-09-12,-0.0039710118896501,0.009840064455374496,2,0.07004304636893051,7.2665301059755575e-09,0.9299237218388956,3.322452560600206e-05,1.941820658373323e-14,668
2017-09-13,-0.007550378328707641,0.009487978570346407,2,0.049637230743515226,6.426320851621234e-09,0.9503352857023056,2.7477127904495868e-05,2.050786234113519e-14,669
2017-09-14,-0.00861822484475816,0.009537319458936168,2,0.026897648634578,6.9645272954607344e-09,0.9730715811917006,3.076320914307141e-05,2.852371830710306e-14,670
2017-09-15,0.010057575829118814,0.010212759043130322,2,0.00670657151738797,9.32538915737831e-09,0.9932420829955108,5.133616168686772e-05,2.1225270946556375e-14,671
2017-09-18,-0.007596527328719738,0.010273305819332675,2,0.0025117436276980375,9.949241284764393e-09,0.9974242228075344,6.402361550485976e-05,1.9568324753357928e-14,672
2017-09-19,0.00037783233058430454,0.009841068102887748,2,0.003960683253289835,5.58457858352157e-09,0.9960055645583926,3.3746603677759194e-05,1.5325999381232563e-13,673
2017-09-20,-0.016899944727177818,0.010877056911018299,2,0.00010546500538240888,3.583508197834662e-08,0.9996737906236808,0.000220708535221596,4.789410199609164e-13,674
2017-09-21,-0.017320694192630715,0.011705798541066601,2,1.4033569875071272e-05,1.0402975165430955e-07,0.999306761184331,0.0006791012147856919,1.1199351206542029e-12,675
2017-09-22,-0.009827215033233472,0.011161703584243612,2,0.002121566907723829,4.820891691111831e-08,0.9976432900104131,0.00023509487268115456,1.7369305012935368e-13,676
2017-09-25,-0.00886136285125172,0.007984878261280139,2,0.1123393363651209,5.337546403460853e-09,0.8876501752851185,1.0483004911947076e-05,7.481004836212456e-12,677
2017-09-26,0.017057418405236113,0.01105578098683322,2,0.0022841460752306884,5.005853432368602e-08,0.9975121185359016,0.00020368532995813566,1.5307088963540356e-13,678
2017-09-27,0.007092396917825816,0.011623521288992435,2,0.00011486128995037961,4.3460481877037784e-08,0.9995159227167439,0.0003691725322479104,5.777454424022366e-13,679
2017-09-28,-0.0061789483172027815,0.011528306854918496,2,7.196668613609039e-05,3.774072667630356e-08,0.9995969331957011,0.0003310623768298404,4.580806237055129e-13,680
2017-09-29,0.0054653598777187895,0.011021401776572709,2,0.00029499106506700043,1.7539933542081325e-08,0.9995597762088421,0.00014521518566183793,3.161583915521973e-13,681
2017-10-02,-0.002013514710316411,0.010941469092439073,2,0.0005382205086435218,1.600116977561116e-08,0.9993312895203371,0.0001304739698668605,1.827585955918934e-13,682
2017-10-03,0.004346109127705056,0.011151992661050138,2,0.004373972192868108,3.357834394359334e-08,0.9954509786005,0.00017501562812140912,5.4272473633281336e-14,683
2017-10-04,-0.0064939408777067165,0.010118858738655414,2,0.10264139076922593,3.114473289690593e-08,0.8973007359114058,5.784217470589617e-05,2.7190272110135516e-14,684
2017-10-05,0.012368065034209952,0.009343486902129848,2,0.5287201922282375,1.8581283436585858e-08,0.47126555646487733,1.4232725793629141e-05,8.977291397605315e-16,685
2017-10-06,-0.000580041048483082,0.008543741952047448,0,0.95547117129185,1.3318007557268656e-09,0.044528101318741624,7.260576654632578e-07,5.253897023093117e-18,686
2017-10-09,0.003471433958020409,0.007604937235048341,0,0.9994022805801599,2.9632407665052365e-11,0.0005977140392404073,5.350754691546694e-09,3.3257313176938552e-21,687
2017-10-10,0.00038479729214246916,0.0059354503504582415,0,0.999998838474077,8.722028549756739e-13,1.1615180470210055e-06,6.923906071920711e-12,2.4219562803611695e-23,688
2017-10-11,0.004160792574789074,0.00571245720380712,0,0.9999993333174138,6.86793813343339e-13,6.666784805161589e-07,3.5245516075780404e-12,1.0274913911376967e-25,689
2017-10-12,-0.0035193734515597264,0.005367051833781115,0,0.9999997536124586,5.381816316484386e-13,2.4638498615876954e-07,1.8729463018912393e-12,1.4118775676660782e-25,690
2017-10-13,0.006326272975947234,0.005439526368222388,0,0.9999996096072061,5.804326811789781e-13,3.903902255251001e-07,2.047061570069834e-12,1.5863180990991853e-23,691
2017-10-16,0.018241084044102962,0.007296971586755101,0,0.9998649911122093,4.679025765089876e-11,0.00013500793722291479,9.036571200886141e-10,3.800851452304902e-23,692
2017-10-17,0.0036838299560746357,0.007295180721058058,0,0.9999503222318495,7.039774584300403e-12,4.9677488827457766e-05,2.7220216683912233e-10,2.6341971627488635e-19,693
2017-10-18,-0.004434301414082853,0.006995026528062479,0,0.9970355737956639,1.226478316288756e-10,0.002964410830230654,1.525124697175845e-08,3.9988074212845437e-17,694
2017-10-19,-0.023944947830241592,0.010646598432210662,2,0.0047040118810864635,3.123573511168221e-07,0.9950978157371869,0.00019786002449943222,1.6064127260092992e-16,695
2017-10-20,0.0017290277544490529,0.01064852816171553,2,0.0011598865000832658,1.1071118535456895e-08,0.9987549491355866,8.515329310710566e-05,1.3748249832993442e-13,696
2017-10-23,-0.0005116323742675455,0.01060399840007542,2,0.0007847810533130918,1.0519355930175679e-08,0.9991340703353028,8.113809219067241e-05,6.419136885799413e-14,697
2017-10-24,0.005937175283881491,0.010758319074357576,2,0.00053443654431829,1.308515363273777e-08,0.9993649834652635,0.00010056690516935444,2.1053298868091167e-13,698
2017-10-25,-0.004401704087901415,0.010798844349830222,2,0.00038313518659972227,2.9067258763340773e-08,0.9993319376847842,0.00028489804811185186,1.3418879692075204e-11,699
2017-10-26,0.0063733010979807325,0.010902353295027341,2,0.00026097426472822017,1.306225406226393e-06,0.9859246314890349,0.013813087099208692,9.217287207305972e-10,700
2017-10-27,0.035202875571733294,0.015397040568986347,3,1.5564803385543855e-12,0.0010550412753892082,0.0006915987736457544,0.9982533391942399,2.0755120805131817e-08,701
2017-10-30,0.022258901275701515,0.01586152664301484,3,1.6476411048761431e-13,0.000208442206478789,7.038814550593215e-06,0.9997839839901685,5.349887871139416e-07,702
2017-10-31,0.013819495112150637,0.016146913005814268,3,2.1341167858838263e-13,0.00016733550048557172,5.465551207677313e-06,0.9998268746520766,3.242960909637852e-07,703
2017-11-01,-0.0128002678920911,0.016900832673323415,3,4.928241925344934e-15,0.0003442733121938303,1.7257108978258458e-06,0.9996535173336862,4.836431751744784e-07,704
2017-11-02,0.007283522000514964,0.013663454298785039,3,1.0342511735434396e-08,2.9361353931159092e-05,0.004474919952083122,0.9954953374994984,3.7085176982398865e-07,705
2017-11-03,0.0257786670008171,0.014620011542283052,3,2.5804503264322533e-11,7.877095384439528e-05,0.0003397064682978312,0.9995808975012508,6.250505923517961e-07,706
2017-11-06,0.01009370602935089,0.014158693082741501,3,6.0340361858627385e-09,3.517870834787118e-05,0.0052671345676028845,0.9946973898249967,2.908651768077862e-07,707
2017-11-07,0.0032088668952288124,0.014291779272150371,3,3.0250137105342335e-08,3.5585591801982276e-05,0.029775951527977355,0.9701882372099901,1.9541997915078935e-07,708
2017-11-08,0.008147117239709623,0.013339421197839119,3,1.0236785325273679e-06,2.0962937060921808e-05,0.2096780100000714,0.7902997488893895,2.544950132403556e-07,709
2017-11-09,-0.0020449483345266195,0.01397978078907761,3,4.559628233134937e-07,2.645761116477176e-05,0.3791511392553228,0.6208219393689095,7.801801849473344e-09,710
2017-11-10,-0.0033149202654954024,0.011723606799127711,2,7.415747451268816e-05,7.352126793847147e-07,0.9715480094302215,0.02837709714255498,7.400634438175803e-10,711
2017-11-13,-0.004015478042341147,0.010899689465650907,2,0.0002873189150497266,2.8050023279812593e-08,0.9991281792964936,0.0005844735036668814,2.349480952083048e-10,712
2017-11-14,-0.015233176864841269,0.011991127094200362,2,8.500553985277196e-06,1.4262732895013273e-07,0.998929605502758,0.0010617513010647212,1.4733553594176962e-11,713
2017-11-15,-0.013277920170826185,0.012056125771002102,2,1.0276690030013583e-05,1.4264597564090571e-07,0.9988135298101684,0.001176050826484411,2.747312507031376e-11,714
2017-11-16,0.011876317178694862,0.012377254738293974,2,0.00026460347445101984,3.2218106060815825e-07,0.9980465619449417,0.0016885123989281668,4.360001653783586e-13,715
2017-11-17,-0.005567933228448396,0.009309451983298961,2,0.08508395435587356,6.67241009586719e-09,0.9148903860617792,2.565290971287432e-05,3.8343762730339006e-13,716
2017-11-20,-0.0009994608915722125,0.00846123259116735,2,0.13323408963572442,3.378537624201314e-09,0.8667565226557271,9.384329634414308e-06,2.1535183898057682e-13,717
2017-11-21,0.01841975933898654,0.010618356207315787,2,0.005240062303306549,3.419954122815685e-08,0.9946473916863747,0.00011251181068384733,2.3826707227882987e-14,718
2017-11-22,0.010456633299546603,0.010852311617028869,2,0.0006109752429198608,1.7261531091721898e-08,0.9992675548540623,0.00012145264135423597,1.1575494889806983e-13,719
2017-11-24,5.7347937212348654e-05,0.010836613301122384,2,0.0004436652797749513,1.3430389193092901e-08,0.9994465613656194,0.00010975992424806831,1.123466289835304e-13,720
2017-11-27,-0.00504222120666542,0.010906034513646337,2,0.0002888093243480601,1.6159719181143624e-08,0.9995800201166223,0.0001311543993530076,1.5096422768983016e-13,721
2017-11-28,-0.005876285698218187,0.010991394865888585,2,0.00021341668429255203,1.9998466127900477e-08,0.9996170132095927,0.00016955010641134022,1.406406068531954e-12,722
2017-11-29,-0.02096147546934679,0.01195085686032474,2,2.8886753746645636e-06,2.2798567069432896e-07,0.9986908423558819,0.0013060409777704192,5.132150276948497e-12,723
2017-11-30,0.013887458399296282,0.011960456578731245,2,2.795642278457827e-05,1.1057473365659779e-07,0.9990885016790526,0.0008834313169885545,6.462668122753055e-12,724
2017-12-01,-0.004666034824028387,0.011520975221479239,2,7.800167095118468e-05,3.662128955087896e-08,0.9995780326995265,0.00034392900540228125,2.8947429743706048e-12,725
2017-12-04,-0.007334733195091037,0.011628398412355695,2,7.278686521826431e-05,4.72136087001176e-08,0.9995215712465296,0.00040559467322302426,1.2030366011251588e-12,726
2017-12-05,-0.0009428522302639131,0.011627982944005102,2,0.0024494110677302536,8.127879442365744e-08,0.9971734933980457,0.00037701425533464953,8.526238902157292e-14,727
2017-12-06,-0.003720567986699841,0.009623806097957615,2,0.16327011312697925,1.1749263861801416e-08,0.8367020811616362,2.7793962125832953e-05,3.807832923084532e-14,728
2017-12-07,0.0018322886181447728,0.008682638597325744,2,0.3577185609339619,2.9582229348330213e-09,0.6422737709642031,7.665143538053443e-06,1.1769912647418276e-14,729
2017-12-08,0.00029510147164701905,0.008693101723233284,2,0.339704497572724,3.1249036720634445e-09,0.6602873699643408,8.129337765307107e-06,7.851596428974381e-14,730
2017-12-11,0.01929691752287832,0.011186226444903186,2,0.01988135887681298,1.3368279225415394e-07,0.9798609639353977,0.0002575435049364907,4.607074746448204e-14,731
2017-12-12,-0.005633753229576488,0.011174299855839988,2,0.03932540549829266,1.567751429060997e-07,0.9604156421223977,0.0002587956041415479,4.3129230950803984e-15,732
2017-12-13,0.0033146781009771864,0.00866052954580797,0,0.88529641463082,3.2412868672486484e-09,0.11470164450558554,1.9376223792286704e-06,8.187024458356947e-17,733
2017-12-14,-0.00029051118067124904,0.007516392195292595,0,0.9988241496475744,5.0319976379194436e-11,0.0011758392289305964,1.1072964644615073e-08,2.2282657651522254e-18,734
2017-12-15,0.01011042430886544,0.007893206193937467,0,0.9996863459615813,3.524857272739076e-11,0.00031365170500081323,2.297980122047581e-09,2.2597870852742706e-19,735
2017-12-18,0.013984330365692799,0.008061318814637616,0,0.9976894825390312,1.2563432194278512e-10,0.0023105020275631543,1.5307859172529532e-08,2.5100310293162922e-18,736
2017-12-19,-0.01071358045388715,0.009213198475774514,0,0.9740568413602954,1.8585937989581487e-09,0.025942581296624773,5.754846082711997e-07,7.876234066677135e-18,737
2017-12-20,-0.0010890306160327157,0.009040718508322273,0,0.9568894488475495,7.742176164012409e-10,0.04310992127153303,6.291068340868117e-07,1.6932537172670382e-16,738
2017-12-21,0.0037782754363768767,0.009031082177865551,0,0.8941878576925072,1.5918910282604646e-09,0.10581079006635974,1.3506491170028943e-06,3.1081971512991394e-16,739
2017-12-22,0.0,0.009042486158875731,0,0.6848522640954118,4.810760779198877e-09,0.315143302716093,4.4283779143163295e-06,1.887476323772069e-14,740
2017-12-26,-0.02569711331662683,0.011136546314041654,2,0.0006652451366466269,4.99614269095444e-07,0.9988715920786112,0.00046266317019632176,5.28227209461877e-14,741
2017-12-27,0.00017560187252563253,0.011031962422122465,2,0.00030456530261950966,1.710629409285226e-08,0.9995468468712171,0.0001485707191619651,5.181399116855423e-13,742
2017-12-28,0.0028099192908919157,0.011012982348416765,2,0.0002954722691358983,1.6949037691534924e-08,0.9995610517908063,0.0001434589903270099,4.765732213882064e-13,743
2017-12-29,-0.010872527022129486,0.011468949987944694,2,4.756808292366005e-05,5.253414757279062e-08,0.9995065511207784,0.0004458282574966933,4.5402521472936304e-12,744
2018-01-02,0.017745869976258266,0.012549641535610638,2,6.5626613544516355e-06,4.570152044580226e-07,0.9971551847511066,0.002837795568661046,3.4983433745421436e-12,745
2018-01-03,-0.0001738149569212588,0.011420709160508895,2,0.00012275953888392908,3.0316587994722495e-08,0.9995485511215662,0.00032865901883613044,4.046127660128404e-12,746
2018-01-04,0.004634328447336689,0.011209199781473682,2,0.0001923215620687423,2.272422444687753e-08,0.9996089263948236,0.00019872931758550325,1.4809960242284747e-12,747
2018-01-05,0.011320773184964494,0.011850708023404714,2,4.4087231190480104e-05,7.689691284673225e-08,0.9993447424909767,0.0006110933796549149,1.287839469228938e-12,748
2018-01-08,-0.0037213129126763,0.01184850487931759,2,0.00012242192204976575,6.380633511403873e-08,0.9993123377607086,0.0005651765070890631,3.779985977575412e-12,749
2018-01-09,-0.00011482676563767669,0.011848153668234095,2,0.009660312001482348,4.187532806914637e-07,0.989614804071255,0.0007244651737751715,1.2054847007906747e-15,750
2018-01-10,-0.00022950617865769019,0.007874638944426198,0,0.978116116822372,7.105068711045271e-10,0.021883626488882296,2.559780182290889e-07,4.617270266212052e-16,751
2018-01-11,0.005664110733885064,0.007912339278181848,0,0.9992319761154014,4.037289062442277e-11,0.0007680164966511922,7.347688618453718e-09,2.9861768896474813e-18,752
2018-01-12,0.010273429405483814,0.008267246668101285,0,0.9995145423926238,7.242147201969228e-11,0.00048545273953635575,4.795547945248431e-09,3.224585191220554e-21,753
2018-01-16,-0.005095046829397987,0.0073002342142426185,0,0.9999629880536489,9.188116984667205e-12,3.701163083079992e-05,3.0628116215187267e-10,1.5235385682399001e-21,754
2018-01-17,0.01638128760477242,0.00702285852545206,0,0.9999462360680439,1.944147108731187e-11,5.376359969647182e-05,3.127404210345362e-10,1.2057807053077935e-22,755
2018-01-18,0.00089289161708761,0.006962045891000505,0,0.9999865367641623,3.662012127213878e-12,1.3463151349265321e-05,8.075023971911667e-11,1.4410775424459188e-22,756
2018-01-19,-0.004472543334065104,0.0074485644809460785,0,0.9999516929610173,1.1153469940760215e-11,4.830663524535149e-05,3.927111913586063e-10,1.7324642461745956e-22,757
2018-01-22,-0.008215092798281809,0.007610092717660994,0,0.9998242003598328,2.6231888540101995e-11,0.00017579808508236356,1.5289956422207436e-09,3.3424434980651293e-20,758
2018-01-23,0.00022590068793348905,0.007430385562066946,0,0.9945827029199271,1.3980229583221575e-10,0.005417271094194005,2.584605697093725e-08,1.5293476065863906e-17,759
2018-01-24,-0.016056606192915268,0.00929814022835762,2,0.30635744881410526,3.794139601266829e-08,0.6936215650749379,2.0948169763321547e-05,5.116865156588771e-16,760
2018-01-25,-0.018012141035249396,0.010896565487332225,2,0.003037191490156307,8.7039385585767e-08,0.996752846198524,0.00020987527192090934,5.696955622562646e-14,761
2018-01-26,0.0023351585887017023,0.010690697613729701,2,0.0008094817431194092,1.1775538726586425e-08,0.9990971875513628,9.331892931032721e-05,6.507274248232337e-13,762
2018-01-29,-0.020915948712163512,0.01119348183545569,2,2.4172988032572345e-05,7.688175358399498e-08,0.9995605457456624,0.00041520438410707565,6.668702046503367e-13,763
2018-01-30,-0.005911790764811187,0.011194854871080637,2,0.0028268609599537893,4.065751722589666e-08,0.9969622433324178,0.0002108550477323847,2.5952591070278443e-12,764
2018-01-31,0.0027513619501915443,0.008832076906904922,2,0.108300366189784,4.1520061711608575e-09,0.8916855850649695,1.4044244698464473e-05,3.483652160538877e-10,765
2018-02-01,0.0020879333942200873,0.008954041538796456,2,0.10014393711732064,9.248682699617922e-07,0.8983971337024633,0.0014580021277757133,2.1839883429442833e-09,766
2018-02-02,-0.044359492787177324,0.01484087485518867,3,3.4705185175029396e-13,0.044188377833895405,0.0036757981550978452,0.9521356801668385,1.438438954560234e-07,767
2018-02-05,-0.025301950011479057,0.015503712503421483,3,1.4661614535971123e-12,0.08717467441611781,0.00019179039520990902,0.912495201641314,0.0001383335461074212,768
2018-02-06,0.04094236743463142,0.022795315129210878,1,2.108967418330744e-33,0.9994928356865083,3.749484564721839e-22,0.00015816310255179955,0.0003490012107690026,769
2018-02-07,-0.021639654060131797,0.02307457951712551,1,8.691381919710993e-34,0.9998003783812421,1.43848586135847e-22,5.658953153497703e-07,0.00019905572322748678,770
2018-02-08,-0.027902196053168016,0.02371620925059873,1,3.2409217196220343e-37,0.9995082933637857,8.001952818782973e-25,7.618435531665654e-08,0.000491630451763379,771
2018-02-09,0.012157232633806192,0.024465779690849426,1,7.71042128787461e-37,0.9976686109320896,1.4853181463927586e-27,3.660900974159042e-08,0.002331352458872843,772
2018-02-12,0.039488562482314915,0.028300767631676865,1,7.974091503537879e-56,0.9743473700373457,6.460501561969115e-45,1.23590902362627e-13,0.025652629962639107,773
2018-02-13,0.00996798400108867,0.028549236999845018,1,2.937008258181265e-53,0.959128608556337,2.3969990795521433e-43,1.5712559948595748e-13,0.040871391443542085,774
2018-02-14,0.01826927061553274,0.02920101356210284,1,1.2594325670254282e-56,0.938906453663741,8.896784862948188e-47,1.390573591097657e-14,0.06109354633627913,775
2018-02-15,0.033027177673535135,0.030987536521546448,1,8.496113217820946e-67,0.9278626899883935,1.4202761574178962e-56,9.738959100536069e-18,0.07213731001139505,776
2018-02-16,-0.003242744093057137,0.02631181723463509,1,5.42693172894263e-44,0.9881595574989906,1.005404814378702e-33,2.134006296079315e-10,0.01184044228756579,777
2018-02-20,-0.003369115709868975,0.0240866722786501,1,1.9123441123936908e-35,0.9990086873801639,1.1146183556468614e-25,1.4255721559858594e-07,0.0009911700624848745,778
2018-02-21,-0.0045490801104541845,0.021725234359070845,1,7.269318828914508e-27,0.9981447674158328,3.7595400604458536e-17,0.0016592620365539386,0.00019597054770881467,779
2018-02-22,0.00832417313632039,0.01956822674570515,1,8.886190985138233e-20,0.7435338887903014,2.3949967336950038e-11,0.25625700151876035,0.00020910966700901813,780
2018-02-23,0.01724182009905295,0.014978803167556239,3,1.2033736594665345e-10,0.015413077030629512,0.00016529562890805463,0.9843733542313727,4.827298863486709e-05,781
2018-02-26,0.019579175723927644,0.015130296458028906,3,1.468554406612802e-10,0.0004788816454740872,0.0010865752816269386,0.9984325717027027,1.971223221225665e-06,782
2018-02-27,-0.0032457995428787356,0.012825672069626398,3,1.3513860623229935e-06,1.9761726519207922e-05,0.13703429874141337,0.8629440313857014,5.567601472872698e-07,783
2018-02-28,-0.0015150102599301718,0.013256122604098197,3,5.570794899962973e-07,2.1101470534250306e-05,0.1498794654585244,0.8500985399584178,3.3603289105392506e-07,784
2018-03-01,-0.01767105089538612,0.01494298119806498,3,2.8722590785499807e-09,0.00010449444910130143,0.1287676006929997,0.8711278946648201,7.320911482422709e-09,785
2018-03-02,0.006890289726225962,0.01121029407814527,2,0.00025549730592741885,5.28585901627723e-07,0.9809501290718241,0.018793843999670677,1.0366516973040706e-09,786
2018-03-05,0.0034557269414512426,0.011071828242615224,2,0.00027520422155437687,2.618669953745486e-08,0.9992577129582656,0.0004670566134683971,1.9985304133688104e-11,787
2018-03-06,-0.0008487406138515396,0.010951050692707565,2,0.0003126728845827663,1.575879881704961e-08,0.999550630609998,0.00013668074559772554,1.118825483755605e-12,788
2018-03-07,-0.009326072500307703,0.011400569641148002,2,6.721115737920435e-05,3.686310413855795e-08,0.9996310072322426,0.000301744746857124,5.31166702219244e-13,789
2018-03-08,0.010853415684872747,0.011576057014014235,2,7.308676147120984e-05,4.778390881087418e-08,0.9995427971679711,0.00038406828505409025,1.384913752771718e-12,790
